Date,EURGBP=X,EURUSD=X,GBPUSD=X,JPYUSD=X
2018-05-14,0.8819000124931335,1.1952143907546997,1.355380892753601,0.009145950898528099
2018-05-15,0.8797000050544739,1.1931180953979492,1.3562448024749756,0.009113194420933723
2018-05-16,0.8755900263786316,1.1820889711380005,1.3500195741653442,0.009066429920494556
2018-05-17,0.8721100091934204,1.1816978454589844,1.354830026626587,0.009061336517333984
2018-05-18,0.8726000189781189,1.1795234680175781,1.3515340089797974,0.009022990241646767
2018-05-21,0.8729000091552734,1.1766643524169922,1.3477089405059814,0.009018759243190289
2018-05-22,0.8777999877929688,1.1792453527450562,1.3431833982467651,0.009010795503854752
2018-05-23,0.8769000172615051,1.1788560152053833,1.3441040515899658,0.00903130229562521
2018-05-24,0.8758000135421753,1.1710150241851807,1.3371307849884033,0.0091017484664917
2018-05-25,0.8759999871253967,1.1722642183303833,1.3383476734161377,0.0091481264680624
2018-05-28,0.8782100081443787,1.1688934564590454,1.3309022188186646,0.009122173301875591
2018-05-29,0.8732500076293945,1.162696123123169,1.3315579891204834,0.00914168730378151
2018-05-30,0.8704500198364258,1.1539349555969238,1.3253810405731201,0.009225603193044662
2018-05-31,0.8781099915504456,1.1667250394821167,1.328356385231018,0.00919861625880003
2018-06-01,0.879800021648407,1.1693171262741089,1.3289390802383423,0.009195487014949322
2018-06-04,0.8736000061035156,1.1668611764907837,1.3356484174728394,0.009124253876507282
2018-06-05,0.8786200284957886,1.1700559854507446,1.3316465616226196,0.009093968197703362
2018-06-06,0.8744999766349792,1.1726216077804565,1.3406083583831787,0.009102576412260532
2018-06-07,0.8778499960899353,1.178550362586975,1.3421558141708374,0.009080590680241585
2018-06-08,0.8789299726486206,1.1795234680175781,1.3419216871261597,0.00911626871675253
2018-06-11,0.8784999847412109,1.1783976554870605,1.341381549835205,0.009137175977230072
2018-06-12,0.8804100155830383,1.177412509918213,1.3374348878860474,0.0090591199696064
2018-06-13,0.8783800005912781,1.17482590675354,1.3372559547424316,0.00905370619148016
2018-06-14,0.8820000290870667,1.1807769536972046,1.3382760286331177,0.009070953354239464
2018-06-15,0.8724700212478638,1.1566576957702637,1.3256621360778809,0.00903791468590498
2018-06-18,0.8733999729156494,1.159595012664795,1.3275099992752075,0.009040202014148235
2018-06-19,0.8771899938583374,1.1630746126174927,1.3258730173110962,0.009079518727958202
2018-06-20,0.8796499967575073,1.1588560342788696,1.317332148551941,0.00908504519611597
2018-06-21,0.8789299726486206,1.1579033136367798,1.3175230026245117,0.009061911143362522
2018-06-22,0.8759999871253967,1.1605775356292725,1.3247840404510498,0.009094877168536186
2018-06-25,0.8792200088500977,1.1661399602890015,1.3262423276901245,0.009096118621528149
2018-06-26,0.8812000155448914,1.1702749729156494,1.3278449773788452,0.009120509028434753
2018-06-27,0.8811399936676025,1.1650259494781494,1.3221042156219482,0.009082899428904057
2018-06-28,0.8813999891281128,1.1563634872436523,1.3120431900024414,0.009073175489902496
2018-06-29,0.8842800259590149,1.1562966108322144,1.3075141906738281,0.009050920605659485
2018-07-02,0.8841999769210815,1.1678558588027954,1.3207770586013794,0.00903260800987482
2018-07-03,0.8855999708175659,1.1642121076583862,1.314405918121338,0.009019491262733936
2018-07-04,0.8835899829864502,1.1659224033355713,1.3194352388381958,0.009057315066456795
2018-07-05,0.8815000057220459,1.166235089302063,1.3229262828826904,0.009049610234797001
2018-07-06,0.8842800259590149,1.1695905923843384,1.3225764036178589,0.009043307974934578
2018-07-09,0.8838499784469604,1.1752262115478516,1.329787254333496,0.009056166745722294
2018-07-10,0.8868700265884399,1.1756960153579712,1.325556755065918,0.009012824855744839
2018-07-11,0.8842999935150146,1.1727042198181152,1.3257324695587158,0.009022746235132217
2018-07-12,0.883899986743927,1.1676785945892334,1.3210039138793945,0.008931920863687992
2018-07-13,0.8851000070571899,1.1665889024734497,1.3180439472198486,0.008875871077179909
2018-07-16,0.882889986038208,1.1679104566574097,1.3227688074111938,0.008896876126527786
